2024-06-16 00:36:04,264 INFO  Logger.cs: 70 - 
2024-06-16 01:24:53,389 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LEG_24
2024-06-16 01:24:53,389 INFO  ExportHelperExtension.cs: 1136 - Found 47 in LEG_24
2024-06-16 01:24:53,389 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in LEG_24
2024-06-16 01:24:53,389 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-16 01:24:53,390 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-06-16 01:24:53,390 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2007_24-1
2024-06-16 01:24:53,390 INFO  ExportHelperExtension.cs: 1136 - Found 29 in L2007_24-1
2024-06-16 01:24:53,390 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2007_24-1
2024-06-16 01:24:53,390 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2001_24-1
2024-06-16 01:24:53,391 INFO  ExportHelperExtension.cs: 1136 - Found 33 in L2001_24-1
2024-06-16 01:24:53,391 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2001_24-1
2024-06-16 01:24:53,391 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2005_24-1
2024-06-16 01:24:53,391 INFO  ExportHelperExtension.cs: 1136 - Found 34 in L2005_24-1
2024-06-16 01:24:53,392 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2005_24-1
2024-06-16 01:24:53,392 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2002_24-1
2024-06-16 01:24:53,392 INFO  ExportHelperExtension.cs: 1136 - Found 39 in L2002_24-1
2024-06-16 01:24:53,392 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2002_24-1
2024-06-16 01:24:53,393 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2003_24-1
2024-06-16 01:24:53,393 INFO  ExportHelperExtension.cs: 1136 - Found 26 in L2003_24-1
2024-06-16 01:24:53,393 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2003_24-1
2024-06-16 01:24:53,393 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2004_24-1
2024-06-16 01:24:53,393 INFO  ExportHelperExtension.cs: 1136 - Found 28 in L2004_24-1
2024-06-16 01:24:53,394 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2004_24-1
2024-06-16 01:24:53,394 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2006_24-1
2024-06-16 01:24:53,394 INFO  ExportHelperExtension.cs: 1136 - Found 34 in L2006_24-1
2024-06-16 01:24:53,394 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2006_24-1
2024-06-16 01:24:53,651 INFO  SwAddin.cs: 339 - Loading config tree
2024-06-16 01:24:53,653 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-06-16 01:24:53,655 INFO  SwAddin.cs: 344 - Showing property manager
2024-06-16 01:25:03,949 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:25:44,561 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:25:51,181 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:26:11,927 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:26:26,430 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:26:36,415 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:26:57,335 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:27:07,070 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:27:18,621 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:27:54,366 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-06-16 01:27:55,648 INFO  ExportHelperExtension.cs: 347 - Creating joint L1
2024-06-16 01:27:55,653 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-06-16 01:27:55,654 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2024-06-16 01:27:55,764 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-06-16 01:27:55,764 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-06-16 01:27:55,769 INFO  : 0 - L1: 1, System.Double[]
2024-06-16 01:27:55,771 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-06-16 01:27:55,788 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2024-06-16 01:27:56,553 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child L1 failed
2024-06-16 01:27:56,557 INFO  ExportHelperExtension.cs: 347 - Creating joint L2
2024-06-16 01:27:56,557 INFO  ExportHelperExtension.cs: 1397 - Fixing components for L1
2024-06-16 01:27:56,558 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2024-06-16 01:27:56,558 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2024-06-16 01:27:56,558 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2024-06-16 01:27:56,681 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-06-16 01:27:56,682 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-06-16 01:27:56,682 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-06-16 01:27:56,682 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-06-16 01:27:56,684 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 46
2024-06-16 01:27:56,684 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2024-06-16 01:27:56,684 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2024-06-16 01:27:57,431 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent L1 to child L2 failed
2024-06-16 01:27:57,435 INFO  ExportHelperExtension.cs: 347 - Creating joint L3
2024-06-16 01:27:57,435 INFO  ExportHelperExtension.cs: 1397 - Fixing components for L2
2024-06-16 01:27:57,435 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-06-16 01:27:57,435 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2024-06-16 01:27:57,436 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2024-06-16 01:27:57,437 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2024-06-16 01:27:57,567 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-06-16 01:27:57,568 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-06-16 01:27:57,568 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-06-16 01:27:57,568 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-06-16 01:27:57,568 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-06-16 01:27:57,569 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 46
2024-06-16 01:27:57,569 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2024-06-16 01:27:57,570 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2024-06-16 01:27:58,343 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent L2 to child L3 failed
2024-06-16 01:27:58,459 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LEG_24
2024-06-16 01:27:58,462 INFO  ExportHelperExtension.cs: 1136 - Found 53 in LEG_24
2024-06-16 01:27:58,463 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in LEG_24
2024-06-16 01:27:58,463 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-16 01:27:58,463 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-06-16 01:27:58,464 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L2007_24-1
2024-06-16 01:27:58,464 INFO  ExportHelperExtension.cs: 1136 - Found 29 in L2007_24-1
2024-06-16 01:27:58,464 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L2007_24-1
2024-06-16 01:27:58,464 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L2001_24-1
2024-06-16 01:27:58,465 INFO  ExportHelperExtension.cs: 1136 - Found 33 in L2001_24-1
2024-06-16 01:27:58,465 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L2001_24-1
2024-06-16 01:27:58,465 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L2005_24-1
2024-06-16 01:27:58,465 INFO  ExportHelperExtension.cs: 1136 - Found 34 in L2005_24-1
2024-06-16 01:27:58,466 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L2005_24-1
2024-06-16 01:27:58,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L2002_24-1
2024-06-16 01:27:58,466 INFO  ExportHelperExtension.cs: 1136 - Found 39 in L2002_24-1
2024-06-16 01:27:58,467 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L2002_24-1
2024-06-16 01:27:58,467 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L2003_24-1
2024-06-16 01:27:58,467 INFO  ExportHelperExtension.cs: 1136 - Found 26 in L2003_24-1
2024-06-16 01:27:58,467 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L2003_24-1
2024-06-16 01:27:58,468 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L2004_24-1
2024-06-16 01:27:58,468 INFO  ExportHelperExtension.cs: 1136 - Found 28 in L2004_24-1
2024-06-16 01:27:58,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L2004_24-1
2024-06-16 01:27:58,468 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L2006_24-1
2024-06-16 01:27:58,469 INFO  ExportHelperExtension.cs: 1136 - Found 34 in L2006_24-1
2024-06-16 01:27:58,469 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L2006_24-1
2024-06-16 01:27:58,469 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LEG_24
2024-06-16 01:27:58,469 INFO  ExportHelperExtension.cs: 1136 - Found 53 in LEG_24
2024-06-16 01:27:58,470 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in LEG_24
2024-06-16 01:27:58,470 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-16 01:27:58,470 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-06-16 01:27:58,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2007_24-1
2024-06-16 01:27:58,471 INFO  ExportHelperExtension.cs: 1136 - Found 29 in L2007_24-1
2024-06-16 01:27:58,471 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2007_24-1
2024-06-16 01:27:58,471 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2001_24-1
2024-06-16 01:27:58,471 INFO  ExportHelperExtension.cs: 1136 - Found 33 in L2001_24-1
2024-06-16 01:27:58,471 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2001_24-1
2024-06-16 01:27:58,471 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2005_24-1
2024-06-16 01:27:58,471 INFO  ExportHelperExtension.cs: 1136 - Found 34 in L2005_24-1
2024-06-16 01:27:58,473 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2005_24-1
2024-06-16 01:27:58,473 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2002_24-1
2024-06-16 01:27:58,473 INFO  ExportHelperExtension.cs: 1136 - Found 39 in L2002_24-1
2024-06-16 01:27:58,473 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2002_24-1
2024-06-16 01:27:58,473 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2003_24-1
2024-06-16 01:27:58,474 INFO  ExportHelperExtension.cs: 1136 - Found 26 in L2003_24-1
2024-06-16 01:27:58,474 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2003_24-1
2024-06-16 01:27:58,474 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2004_24-1
2024-06-16 01:27:58,474 INFO  ExportHelperExtension.cs: 1136 - Found 28 in L2004_24-1
2024-06-16 01:27:58,475 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2004_24-1
2024-06-16 01:27:58,475 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2006_24-1
2024-06-16 01:27:58,475 INFO  ExportHelperExtension.cs: 1136 - Found 34 in L2006_24-1
2024-06-16 01:27:58,475 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L2006_24-1
2024-06-16 01:27:58,516 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-16 01:28:27,764 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-06-16 01:28:27,768 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
